Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Location Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Product Name,Item Description,AttributeName1,AttributeType1,AttributeName2,AttributeType2,AttributeName3,AttributeType3,AttributeOption1,AttributeOptionData1,AttributeOption2,AttributeOptionData2,AttributeOption3,AttributeOptionData3,Category Name,Parent Category,CUSTOMER TYPE
4516918000000120049,2023-09-25 07:48:56,2026-04-30 08:40:12,LADIES EPILATOR-1,Rechargeable Ladys Shaver-1x20,IQD 13500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLS8678,6294010889562,,,GLS8678,IQD 13823,Cost of Goods Sold,Rechargeable Ladys Shaver-1x20,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 13823,1,false,Inventory,true,true,true,LADIES EPILATOR-1,Rechargeable Ladys Shaver-1x20,,,,,,,,,,,,,Clearance,LHH,
4516918000000120062,2023-09-25 07:48:56,2026-08-10 08:59:13,LADIES EPILATOR-2,SatinTouch Epil-2/Watrproof/Protector Cap-1x24,IQD 24000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLE86034,6294015511871,,,GLE86034,IQD 13395,Cost of Goods Sold,SatinTouch Epil-2/Watrproof/Protector Cap-1x24,Inventory Asset,fifo,,Western International LLC,ERB,86,IQD 13395,14,false,Inventory,true,true,true,LADIES EPILATOR-2,SatinTouch Epil-2/Watrproof/Protector Cap-1x24,,,,,,,,,,,,,Clearance,LHH,
4516918000000120075,2023-09-25 07:48:56,2025-11-15 13:05:07,LADIES EPILATOR-3,Light Lady Shaver/Sharp Blade/USB-1x100,IQD 13500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLS86039,6294016354811,,,GLS86039,IQD 7402,Cost of Goods Sold,Light Lady Shaver/Sharp Blade/USB-1x100,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 7402,0,false,Inventory,true,true,true,LADIES EPILATOR-3,Light Lady Shaver/Sharp Blade/USB-1x100,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120088,2023-09-25 07:48:56,2025-11-15 13:05:07,LADIES EPILATOR-4,Rechargeable Lady Shaver/4Floatng Head/USB-1x40,IQD 24000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLS86042,6294016354842,,,GLS86042,IQD 15830,Cost of Goods Sold,Rechargeable Lady Shaver/4Floatng Head/USB-1x40,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 15830,0,false,Inventory,true,true,true,LADIES EPILATOR-4,Rechargeable Lady Shaver/4Floatng Head/USB-1x40,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120101,2023-09-25 07:48:56,2026-02-28 14:57:34,LADIES EPILATOR-5,4 In 1 Lady's Grooming Set-1x60,IQD 22500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLS86058,6294015534313,,,GLS86058,IQD 13101,Cost of Goods Sold,4 In 1 Lady's Grooming Set-1x60,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 13101,0,false,Inventory,true,true,true,LADIES EPILATOR-5,4 In 1 Lady's Grooming Set-1x60,,,,,,,,,,,,,Clearance,LHH,
4516918000000120114,2023-09-25 07:48:56,2026-08-11 11:51:51,LADIES EPILATOR-6,Rechargeable Ladies Epilator Set-1x24,IQD 26000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GLS8690,6294015501216,,,GLS8690,IQD 11740.44051,Cost of Goods Sold,Rechargeable Ladies Epilator Set-1x24,Inventory Asset,fifo,,Western International LLC,ERB,115,IQD 13260,172,false,Inventory,true,true,true,LADIES EPILATOR-6,Rechargeable Ladies Epilator Set-1x24,,,,,,,,,,,,,Active,ELC,
4516918000000120127,2023-09-25 07:48:56,2026-08-10 13:33:53,HAIR STRAIGHTENER-1,Digital Hair Straghtnr/Ceramic/Lock 50W-1x10,IQD 37000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GHS86003,6294015506983,,,GHS86003,IQD 16147.36533,Cost of Goods Sold,Digital Hair Straghtnr/Ceramic/Lock 50W-1x10,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 18300,212,false,Inventory,true,true,true,HAIR STRAIGHTENER-1,Digital Hair Straghtnr/Ceramic/Lock 50W-1x10,,,,,,,,,,,,,Active,ELC,
4516918000000120140,2023-09-25 07:48:57,2026-08-10 13:33:53,HAIR STRAIGHTENER-2,Hair Straightener/Ceramic/230Deg tem 55W-1x10,IQD 33000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GHS86048,6294015531558,,,GHS86048,IQD 23700,Cost of Goods Sold,Hair Straightener/Ceramic/230Deg tem 55W-1x10,Inventory Asset,fifo,,Western International LLC,ERB,6,IQD 23700,1,false,Inventory,true,true,true,HAIR STRAIGHTENER-2,Hair Straightener/Ceramic/230Deg tem 55W-1x10,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120153,2023-09-25 07:48:57,2026-04-14 08:22:30,HAIR STRAIGHTENER-3,Rechargeable Hair Straghtnr/Ceramic Plats/USB-1x30,IQD 34500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GHS86057,6294015532142,,,GHS86057,IQD 22136,Cost of Goods Sold,Rechargeable Hair Straghtnr/Ceramic Plats/USB-1x30,Inventory Asset,fifo,,Western International LLC,ERB,5,IQD 22136,7,false,Inventory,true,true,true,HAIR STRAIGHTENER-3,Rechargeable Hair Straghtnr/Ceramic Plats/USB-1x30,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120166,2023-09-25 07:48:57,2026-06-03 15:26:57,HAIR STYLER-2,Hair Styler 1100W -1x12,IQD 28500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GH86064,6294015542318,,,GH86064,IQD 15750,Cost of Goods Sold,Hair Styler 1100W -1x12,Inventory Asset,fifo,,Western International LLC,ERB,5,IQD 15750,12,false,Inventory,true,true,true,HAIR STYLER-2,Hair Styler 1100W -1x12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120179,2023-09-25 07:48:57,2026-02-14 11:02:03,HAIR DRYER-1,Hair Dryer/Light Wght/Ionic/2000w/2Spd-3Heat/Coolshot,IQD 22500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GHD86018,6294015509519,,,GHD86018,IQD 15495,Cost of Goods Sold,Hair Dryer/Light Wght/Ionic/2000w/2Spd-3Heat/Coolshot,Inventory Asset,fifo,,Western International LLC,ERB,23,IQD 15495,0,false,Inventory,true,true,true,HAIR DRYER-1,Hair Dryer/Light Wght/Ionic/2000w/2Spd-3Heat/Coolshot,,,,,,,,,,,,,Clearance,LHH,
4516918000000120192,2023-09-25 07:48:57,2026-08-10 13:33:53,HAIR DRYER-2,Mini Hair Dryer/2Spd/1600W-1x24,IQD 22000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GH8642,6294010888978,,,GH8642,IQD 10235.2089,Cost of Goods Sold,Mini Hair Dryer/2Spd/1600W-1x24,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 10131,172,false,Inventory,true,true,true,HAIR DRYER-2,Mini Hair Dryer/2Spd/1600W-1x24,,,,,,,,,,,,,Active,ELC,
4516918000000120205,2023-09-25 07:48:57,2026-08-11 09:38:24,HAIR DRYER-3,Hair Dryer/2Spd/3Heat/2200W-1x12,IQD 29000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GH8643,6294010888985,,,GH8643,IQD 14199,Cost of Goods Sold,Hair Dryer/2Spd/3Heat/2200W-1x12,Inventory Asset,fifo,,Western International LLC,ERB,133,IQD 12255,108,false,Inventory,true,true,true,HAIR DRYER-3,Hair Dryer/2Spd/3Heat/2200W-1x12,,,,,,,,,,,,,Active,ELC,
4516918000000120218,2023-09-25 07:48:57,2025-11-15 13:05:08,MASSAGER-1,5in1infrared BodyMassgr/5dfrnt heads-1x16,IQD 31500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GM86038,6294015519792,,,GM86038,IQD 20525,Cost of Goods Sold,5in1infrared BodyMassgr/5dfrnt heads-1x16,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 20525,0,false,Inventory,true,true,true,MASSAGER-1,5in1infrared BodyMassgr/5dfrnt heads-1x16,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120231,2023-09-25 07:48:57,2026-06-11 14:21:34,2.1 PROFESSIONAL SPEAKER SYSTEM-1,2.1Ch Multimdia Spkr/Usb/Sd/Fm/Rmt/Bt-1x6,IQD 30000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GMS8516,6294010888398,,,GMS8516,IQD 40050,Cost of Goods Sold,2.1Ch Multimdia Spkr/Usb/Sd/Fm/Rmt/Bt-1x6,Inventory Asset,fifo,,Western International LLC,ERB,30,IQD 40050,5,false,Inventory,true,true,true,2.1 PROFESSIONAL SPEAKER SYSTEM-1,2.1Ch Multimdia Spkr/Usb/Sd/Fm/Rmt/Bt-1x6,,,,,,,,,,,,,Clearance,LHH,
4516918000000120244,2023-09-25 07:48:58,2025-11-15 13:04:57,2.1 PROFESSIONAL SPEAKER SYSTEM-2,2.1 HomeThtr/Spkr/USB/SD/BT/Mc/Fm/Rmt-2x1,IQD 198000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GMS11151,6294015531633,,,GMS11151,IQD 137730,Cost of Goods Sold,2.1 HomeThtr/Spkr/USB/SD/BT/Mc/Fm/Rmt-2x1,Inventory Asset,fifo,,Western International LLC,ERB,41,IQD 137730,0,false,Inventory,true,true,true,2.1 PROFESSIONAL SPEAKER SYSTEM-2,2.1 HomeThtr/Spkr/USB/SD/BT/Mc/Fm/Rmt-2x1,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120257,2023-09-25 07:48:58,2025-11-16 12:26:12,PROFESSIONAL SPEAKER-1,Rech Port Spkr/Usb/Fm/Bt/Mic/Aux/LED-1x40,IQD 22500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GMS11156,6294015535181,,,GMS11156,IQD 14360,Cost of Goods Sold,Rech Port Spkr/Usb/Fm/Bt/Mic/Aux/LED-1x40,Inventory Asset,fifo,,Western International LLC,ERB,15,IQD 14360,0,false,Inventory,true,true,true,PROFESSIONAL SPEAKER-1,Rech Port Spkr/Usb/Fm/Bt/Mic/Aux/LED-1x40,,,,,,,,,,,,,Clearance,LHH,
4516918000000120270,2023-09-25 07:48:58,2025-11-15 13:05:01,EXTENSION SOCKET-1,3 Way Extension Socket/3M/13A-1X24,IQD 12000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GES58011,6294015507478,,,GES58011,IQD 7511,Cost of Goods Sold,3 Way Extension Socket/3M/13A-1X24,Inventory Asset,fifo,,Western International LLC,ERB,130,IQD 7511,0,false,Inventory,true,true,true,EXTENSION SOCKET-1,3 Way Extension Socket/3M/13A-1X24,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120283,2023-09-25 07:48:58,2025-11-15 13:05:01,EXTENSION SOCKET-2,5Way Extension Socket/3M/13A-1X24,IQD 15000,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GES58013,6294015507492,,,GES58013,IQD 8643,Cost of Goods Sold,5Way Extension Socket/3M/13A-1X24,Inventory Asset,fifo,,Western International LLC,ERB,132,IQD 8643,0,false,Inventory,true,true,true,EXTENSION SOCKET-2,5Way Extension Socket/3M/13A-1X24,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120296,2023-09-25 07:48:58,2025-11-15 13:05:02,FLASH LIGHT-1,Rechargeable LED flashlight/15Hrs/AlminReflctr-1x50,IQD 10500,Sales,true,GEEPAS,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,GFL4687,6294015504989,,,GFL4687,IQD 6660,Cost of Goods Sold,Rechargeable LED flashlight/15Hrs/AlminReflctr-1x50,Inventory Asset,fifo,,Western International LLC,ERB,94,IQD 6660,0,false,Inventory,true,true,true,FLASH LIGHT-1,Rechargeable LED flashlight/15Hrs/AlminReflctr-1x50,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120929,2023-09-25 08:01:14,2026-05-06 11:49:42,FAN-1,"16"" Stand fan/ 3 speed control-1x2 ",IQD 25500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNF6153,6294015630640,,,KNF6153,IQD 28635,Cost of Goods Sold,"16"" Stand fan/ 3 speed control-1x2 ",Inventory Asset,fifo,,Western International LLC,ERB,12,IQD 28635,0,false,Inventory,true,true,true,FAN-1,"16"" Stand fan/ 3 speed control-1x2 ",,,,,,,,,,,,,Clearance,LHH,
4516918000000120942,2023-09-25 08:01:14,2026-08-10 11:26:33,IRON-2,Steam Iron/ceramic Sole plate-1x10,IQD 29000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNSI6237,6294015632217,,,KNSI6237,IQD 13122,Cost of Goods Sold,Steam Iron/ceramic Sole plate-1x10,Inventory Asset,fifo,,Western International LLC,ERB,10,IQD 12390,143,false,Inventory,true,true,true,IRON-2,Steam Iron/ceramic Sole plate-1x10,,,,,,,,,,,,,Active,ELC,
4516918000000120955,2023-09-25 08:01:14,2026-02-14 10:48:21,IRON-3,Steam Iron/easy-slide/NS Coating/2000W-1X10,IQD 18000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNSI6053,6294015605372,,,KNSI6053,IQD 13388,Cost of Goods Sold,Steam Iron/easy-slide/NS Coating/2000W-1X10,Inventory Asset,fifo,,Western International LLC,ERB,65,IQD 13388,0,false,Inventory,true,true,true,IRON-3,Steam Iron/easy-slide/NS Coating/2000W-1X10,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120968,2023-09-25 08:01:14,2026-02-05 09:39:04,VACUUM CLEANER-2,Vacuum Cleaner/1.5L Dust Capacity/2200W,IQD 57000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNVC6181,6294015631487,,,KNVC6181,IQD 40470,Cost of Goods Sold,Vacuum Cleaner/1.5L Dust Capacity/2200W,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 40470,4,false,Inventory,true,true,true,VACUUM CLEANER-2,Vacuum Cleaner/1.5L Dust Capacity/2200W,,,,,,,,,,,,,Discontinued,LHH,
4516918000000120981,2023-09-25 08:01:15,2026-04-12 10:47:25,WATER DISPENSER-2,Water Dispenser-1x1,IQD 55500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNWD6380,6294015634891,,,KNWD6380,IQD 35363,Cost of Goods Sold,Water Dispenser-1x1,Inventory Asset,fifo,,Western International LLC,ERB,9,IQD 35363,5,false,Inventory,true,true,true,WATER DISPENSER-2,Water Dispenser-1x1,,,,,,,,,,,,,Clearance,LHH,
4516918000000120994,2023-09-25 08:01:15,2025-11-15 13:04:59,BUG KILLER-1,Electric Bug Killer/Steel Body/32W-1X10,IQD 30000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNBK5071,6294015605037,,,KNBK5071,IQD 19470,Cost of Goods Sold,Electric Bug Killer/Steel Body/32W-1X10,Inventory Asset,fifo,,Western International LLC,ERB,5,IQD 19470,0,false,Inventory,true,true,true,BUG KILLER-1,Electric Bug Killer/Steel Body/32W-1X10,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121007,2023-09-25 08:01:15,2025-11-15 13:05:05,JUICE EXTRACTOR-3,Juice Extractor/SS Blade/600W-1X6,IQD 31500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNJE6302,6294015633764,,,KNJE6302,IQD 34920,Cost of Goods Sold,Juice Extractor/SS Blade/600W-1X6,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 34920,0,false,Inventory,true,true,true,JUICE EXTRACTOR-3,Juice Extractor/SS Blade/600W-1X6,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121020,2023-09-25 08:01:15,2026-08-10 13:33:53,COFFEE MAKER-2,600 W Turkish Coffee Maker-1x12,IQD 34000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNCM6322,6294015634105,,,KNCM6322,IQD 13638,Cost of Goods Sold,600 W Turkish Coffee Maker-1x12,Inventory Asset,fifo,,Western International LLC,ERB,141,IQD 27210,26,false,Inventory,true,true,true,COFFEE MAKER-2,600 W Turkish Coffee Maker-1x12,,,,,,,,,,,,,Active,ELC,
4516918000000121033,2023-09-25 08:01:15,2025-11-15 13:04:58,BLENDER-3,3In1 Plastic Blender/Unbreakable/400W,IQD 22500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNB6291,6294015633511,,,KNB6291,IQD 28995,Cost of Goods Sold,3In1 Plastic Blender/Unbreakable/400W,Inventory Asset,fifo,,Western International LLC,ERB,1,IQD 28995,1,false,Inventory,true,true,true,BLENDER-3,3In1 Plastic Blender/Unbreakable/400W,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121046,2023-09-25 08:01:15,2025-11-15 13:04:58,BLENDER-4,Single Blendr/Unbreakable Pc Jar/1.5L-1x6,IQD 31500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNB6211,6294015631913,,,KNB6211,IQD 21174,Cost of Goods Sold,Single Blendr/Unbreakable Pc Jar/1.5L-1x6,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 21174,0,false,Inventory,true,true,true,BLENDER-4,Single Blendr/Unbreakable Pc Jar/1.5L-1x6,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121059,2023-09-25 08:01:15,2025-11-15 13:04:58,BLENDER-5,2In1Blnder/Plastic Jar/SS Blade/2 Speed/1.5L-1X4,IQD 25500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNB6125,6294015629989,,,KNB6125,IQD 24836,Cost of Goods Sold,2In1Blnder/Plastic Jar/SS Blade/2 Speed/1.5L-1X4,Inventory Asset,fifo,,Western International LLC,ERB,23,IQD 24836,0,false,Inventory,true,true,true,BLENDER-5,2In1Blnder/Plastic Jar/SS Blade/2 Speed/1.5L-1X4,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121072,2023-09-25 08:01:15,2026-08-09 11:44:58,HAND BLENDER-3,Hand Blender/2Speed/Det Stick/SS Blade-1X8,IQD 37000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNHB6079,6294015605778,,,KNHB6079,IQD 19677,Cost of Goods Sold,Hand Blender/2Speed/Det Stick/SS Blade-1X8,Inventory Asset,fifo,,Western International LLC,ERB,5,IQD 22597,2,false,Inventory,true,true,true,HAND BLENDER-3,Hand Blender/2Speed/Det Stick/SS Blade-1X8,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121085,2023-09-25 08:01:16,2025-11-15 13:05:04,HAND MIXER-1,Hand Mixer With Bowl/2.3L/7 Speed-1x8,IQD 21000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNSM6102,6294015606119,,,KNSM6102,IQD 16275,Cost of Goods Sold,Hand Mixer With Bowl/2.3L/7 Speed-1x8,Inventory Asset,fifo,,Western International LLC,ERB,6,IQD 16275,0,false,Inventory,true,true,true,HAND MIXER-1,Hand Mixer With Bowl/2.3L/7 Speed-1x8,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121098,2023-09-25 08:01:16,2026-03-29 14:09:06,GRINDER-1,2In1 Mixr Grndr/1.5&.5L Jar/Ind/550W-1x4,IQD 54000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNB5311,6294015630565,,,KNB5311,IQD 42383,Cost of Goods Sold,2In1 Mixr Grndr/1.5&.5L Jar/Ind/550W-1x4,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 42383,0,false,Inventory,true,true,true,GRINDER-1,2In1 Mixr Grndr/1.5&.5L Jar/Ind/550W-1x4,,,,,,,,,,,,,Clearance,LHH,
4516918000000121111,2023-09-25 08:01:16,2026-02-14 10:39:20,COFFEE GRINDER-2,ELECTRIC COFFEE GRINDER 200W-1x24,IQD 18000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNCG6201,6294015631746,,,KNCG6201,IQD 10185,Cost of Goods Sold,ELECTRIC COFFEE GRINDER 200W-1x24,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 10185,1,false,Inventory,true,true,true,COFFEE GRINDER-2,ELECTRIC COFFEE GRINDER 200W-1x24,,,,,,,,,,,,,Clearance,LHH,
4516918000000121124,2023-09-25 08:01:16,2025-11-15 13:05:01,ELECTRIC KETTLE-4,1.8L SS Water Kettle 1X12/1500W,IQD 15000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNK6009,6294015604375,,,KNK6009,IQD 10230,Cost of Goods Sold,1.8L SS Water Kettle 1X12/1500W,Inventory Asset,fifo,,Western International LLC,ERB,7,IQD 10230,0,false,Inventory,true,true,true,ELECTRIC KETTLE-4,1.8L SS Water Kettle 1X12/1500W,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121137,2023-09-25 08:01:16,2025-11-15 13:05:01,ELECTRIC KETTLE-6,Glass Kettle/1.7L-1x8,IQD 21000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNK5276,6294015633726,,,KNK5276,IQD 13780,Cost of Goods Sold,Glass Kettle/1.7L-1x8,Inventory Asset,fifo,,Western International LLC,ERB,11,IQD 13780,0,false,Inventory,true,true,true,ELECTRIC KETTLE-6,Glass Kettle/1.7L-1x8,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121150,2023-09-25 08:01:16,2026-07-09 20:30:28,CREPE MAKER-1,Electric Crepe Maker-1X6,IQD 38000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNCM6387,6294015635058,,,KNCM6387,IQD 21615,Cost of Goods Sold,Electric Crepe Maker-1X6,Inventory Asset,fifo,,Western International LLC,ERB,202,IQD 21615,17,false,Inventory,true,true,true,CREPE MAKER-1,Electric Crepe Maker-1X6,,,,,,,,,,,,,Clearance,LHH,
4516918000000121163,2023-09-25 08:01:16,2025-11-15 13:04:57,AIR FRYER-3,Air Fryer/3.5L-1x2,IQD 58500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNAF6340,6294015634310,,,KNAF6340,IQD 50865,Cost of Goods Sold,Air Fryer/3.5L-1x2,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 50865,1,false,Inventory,true,true,true,AIR FRYER-3,Air Fryer/3.5L-1x2,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121176,2023-09-25 08:01:16,2025-11-15 13:04:57,AIR FRYER-4,Air Fryer/6L-1x2,IQD 51000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNAF6358,6294015634518,,,KNAF6358,IQD 61905,Cost of Goods Sold,Air Fryer/6L-1x2,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 61905,0,false,Inventory,true,true,true,AIR FRYER-4,Air Fryer/6L-1x2,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121189,2023-09-25 08:01:16,2025-11-15 13:05:11,PRESSURE COOKER-1,Electric Pressure Cooker/6L-1x2,IQD 94500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNPC6304,6294015633788,,,KNPC6304,IQD 61612,Cost of Goods Sold,Electric Pressure Cooker/6L-1x2,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 61612,0,false,Inventory,true,true,true,PRESSURE COOKER-1,Electric Pressure Cooker/6L-1x2,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121202,2023-09-25 08:01:17,2026-02-14 13:16:25,MEAT GRINDER-1,Meat Grinder/SSblade/1kg Capacity/1200W,IQD 24000,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNMG6080,6294015605785,,,KNMG6080,IQD 33270,Cost of Goods Sold,Meat Grinder/SSblade/1kg Capacity/1200W,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 33270,0,false,Inventory,true,true,true,MEAT GRINDER-1,Meat Grinder/SSblade/1kg Capacity/1200W,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121215,2023-09-25 08:01:17,2025-11-15 13:05:08,MEAT GRINDER-2,Meat Grinder/SS Blade/1800W,IQD 73500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNMG6248,6294015632705,,,KNMG6248,IQD 54450,Cost of Goods Sold,Meat Grinder/SS Blade/1800W,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 54450,1,false,Inventory,true,true,true,MEAT GRINDER-2,Meat Grinder/SS Blade/1800W,,,,,,,,,,,,,Discontinued,LHH,
4516918000000121228,2023-09-25 08:01:17,2026-04-14 08:22:30,MEAT GRINDER-3,Meat Grinder/SS Blade/2000W,IQD 58500,Sales,true,KRYPTON,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,KNMG6249,6294015632712,,,KNMG6249,IQD 40875,Cost of Goods Sold,Meat Grinder/SS Blade/2000W,Inventory Asset,fifo,,Western International LLC,ERB,6,IQD 40875,5,false,Inventory,true,true,true,MEAT GRINDER-3,Meat Grinder/SS Blade/2000W,,,,,,,,,,,,,Clearance,LHH,
